"Sample_1","Sample_2","Site_1","Site_2","Pair","Metric","Distance"
"220604_06","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.95093596926356
"220604_07","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.12497250624099
"220606_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.26487727110352
"220606_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.71553184157591
"220607_01","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.06137540705781
"220607_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.79154819893184
"220607_03","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.37790146630079
"220607_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.05959166343876
"220609_01","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.73102775533584
"220609_02","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.51366108476047
"220609_03","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.6395000809913
"220609_04","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.69142306269899
"220609_07","220707_11","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.99150502690113
"220604_01","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.97679814642437
"220604_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.67611987481018
"220604_03","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.20052773011
"220604_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.0007241808803
"220604_05","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.52292924123983
"220604_06","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.00725724535375
"220604_07","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.38517947892724
"220606_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.36854675303046
"220606_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.18363068550602
"220607_01","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.89025564252801
"220607_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.16892443166194
"220607_03","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.81211013246609
"220607_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.23804851895427
"220609_01","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.49112360392595
"220609_02","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.01637613922589
"220609_03","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.32537765623882
"220609_04","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.84242593361914
"220609_07","220707_12","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.22870490945751
"220604_01","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.50919064984815
"220604_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.66878648126704
"220604_03","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.45431380897025
"220604_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.8593762330412
"220604_05","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.1240113788909
"220604_06","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.77982713724784
"220604_07","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.31185679948312
"220606_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.6674552969031
"220606_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.41857003029557
"220607_01","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.72459456632537
"220607_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.14318947218779
"220607_03","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.85128309906065
"220607_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.19173178692766
"220609_01","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.28400765950261
"220609_02","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.96360124438734
"220609_03","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.87980665589141
"220609_04","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.76613889708753
"220609_07","220707_13","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.25040147470761
"220604_01","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.83657581372206
"220604_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.85205435469679
"220604_03","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.66818752569896
"220604_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.92156361715807
"220604_05","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.16571646321098
"220604_06","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.40142047917385
"220604_07","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.04157702822148
"220606_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.64441435990853
"220606_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.01434325215006
"220607_01","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.63595893875502
"220607_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.04849415032408
"220607_03","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.11775397596178
"220607_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.08526762112563
"220609_01","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",0.66708275748123
"220609_02","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.73319212412037
"220609_03","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.60256356442349
"220609_04","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.54707309122758
"220609_07","220707_14","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.96298187573088
"220604_01","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.06307426828125
"220604_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.895053670356
"220604_03","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",9.94177556534063
"220604_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.26462089328068
"220604_05","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.52382095976928
"220604_06","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.89864707085469
"220604_07","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.04525754293212
"220606_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.72664625785891
"220606_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.59625566142077
"220607_01","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.42862528338796
"220607_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.41092252063071
"220607_03","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.05916465883026
"220607_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.08369279729394
"220609_01","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.61273446557065
"220609_02","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.85832906469821
"220609_03","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.50518098933155
"220609_04","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.56631121142213
"220609_07","220707_15","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.12018863646286
"220604_01","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.8617020467468
"220604_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.74500427173604
"220604_03","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.5310432508133
"220604_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.77882975086239
"220604_05","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.04046100599227
"220604_06","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.7909527327259
"220604_07","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.0966694237901
"220606_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.50635758172178
"220606_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.90269099393943
"220607_01","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.47865767597304
"220607_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.84537682836957
"220607_03","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.25637497598677
"220607_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.23190583765155
"220609_01","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.96722802342153
"220609_02","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.77559113523762
"220609_03","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.11220850687155
"220609_04","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.77603417437259
"220609_07","220707_16","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.98995190059331
"220604_01","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.31144924478906
"220604_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.88633250415365
"220604_03","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.32682364396122
"220604_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.53297173372064
"220604_05","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.87023411363864
"220604_06","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.94079037979876
"220604_07","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.21504398601104
"220606_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.08306166082735
"220606_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.28236378117365
"220607_01","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.53334638002375
"220607_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.05766160727831
"220607_03","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.93796930369186
"220607_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.9869299730702
"220609_01","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.74794334114826
"220609_02","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.07064507886311
"220609_03","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.00599833575895
"220609_04","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.33798676902456
"220609_07","220707_17","Veragua","Campana","Veragua vs Campana","Robust Aitchison",7.90301870246632
"220604_01","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.95960215425679
"220604_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.45288432332342
"220604_03","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",8.44703141047554
"220604_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.42137127238275
"220604_05","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.49573664860229
"220604_06","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.07464721098604
"220604_07","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.30806674662943
"220606_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.95709730436485
"220606_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.74622116860904
"220607_01","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.07473455509609
"220607_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.95290657338011
"220607_03","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.5610244891394
"220607_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.880780657296
"220609_01","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.64981950540486
"220609_02","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.2505645008111
"220609_03","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.14139539800678
"220609_04","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.49342266957921
"220609_07","220707_18","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.36890615054059
"220604_01","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.67637317772313
"220604_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.15130030886506
"220604_03","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",10.1431911838473
"220604_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.08579395570201
"220604_05","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.59518226900137
"220604_06","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.77329541834448
"220604_07","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.33759796039267
"220606_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.97528384752676
"220606_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.67024287144395
"220607_01","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.32261185609688
"220607_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.08569682174864
"220607_03","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.53705933650763
"220607_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.94847230884017
"220609_01","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.29597434846127
"220609_02","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.27962850008774
"220609_03","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",1.89786619232209
"220609_04","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",2.12955914753678
"220609_07","220707_19","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.47338561790133
"220604_01","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.54964039193449
"220604_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.74114008117503
"220604_03","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",11.60669353756
"220604_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.09684439851896
"220604_05","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.0696005926379
"220604_06","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.95263469506132
"220604_07","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.8410214954742
"220606_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",5.53821945192047
"220606_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.06997265742593
"220607_01","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.12121366045552
"220607_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.91764462407093
"220607_03","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.59464109637657
"220607_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.84999054015787
"220609_01","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.09768029911771
"220609_02","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",6.21712903936967
"220609_03","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.12529604722409
"220609_04","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",3.90015270229095
"220609_07","220707_20","Veragua","Campana","Veragua vs Campana","Robust Aitchison",4.14601398062098
"220604_01","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.50903214099176
"220604_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.65224432609226
"220604_03","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.6686458007982
"220604_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.07018143149658
"220604_05","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.70326809336636
"220604_06","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.00567691808154
"220604_07","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.98138815034288
"220606_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.85202132966487
"220606_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.99542471517282
"220607_01","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.28858909057925
"220607_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.17247697462372
"220607_03","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.70832568944428
"220607_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.08111893093146
"220609_01","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.9939849206297
"220609_02","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.5864745370253
"220609_03","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.64821307492694
"220609_04","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.94357293691348
"220609_07","220708_01","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.30759995715581
"220604_01","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.43464382751343
"220604_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.14922077284142
"220604_03","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.2348031608149
"220604_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.28004188545248
"220604_05","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.12785069575493
"220604_06","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.1497768712114
"220604_07","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.22204802123622
"220606_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.12328101772073
"220606_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.07415635425736
"220607_01","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.70989077581526
"220607_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.68525775797969
"220607_03","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.55890219607637
"220607_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.63488304943128
"220609_01","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.38303087006965
"220609_02","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.69238108300814
"220609_03","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.04744793724223
"220609_04","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.22426598394597
"220609_07","220708_02","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.27001609246741
"220604_01","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.09827535630303
"220604_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.98001865024646
"220604_03","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.4830714154758
"220604_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.44561319979776
"220604_05","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.35993980241623
"220604_06","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.91940705620461
"220604_07","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.39545523209783
"220606_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.59815146229066
"220606_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.90105555894621
"220607_01","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.81374107653338
"220607_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.97352977090493
"220607_03","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.71071017619093
"220607_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.63663206552939
"220609_01","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.0429009290179
"220609_02","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.07043765818316
"220609_03","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.12554021549842
"220609_04","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.86930834316054
"220609_07","220708_03","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.84514610242546
"220604_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.99887598661227
"220604_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.5587205011093
"220604_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.847458884449
"220604_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.90553213281718
"220604_05","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.89789334455619
"220604_06","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.67814663926547
"220604_07","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.94781672217454
"220606_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.89984681669418
"220606_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.47662666283172
"220607_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",8.99894643400491
"220607_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.42442507845461
"220607_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.60843134139557
"220607_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.64553149746341
"220609_01","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.40876370372655
"220609_02","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.32743467114701
"220609_03","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.90949481626637
"220609_04","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.19980553804481
"220609_07","220708_04","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.85661459492833
"220604_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.92969757811274
"220604_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.69740064689986
"220604_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",13.1964861996442
"220604_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.21890458588789
"220604_05","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.57708763863324
"220604_06","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.71601013415516
"220604_07","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.642594281357
"220606_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.61664455912384
"220606_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.19724160503601
"220607_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.20321363085411
"220607_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.37613858733963
"220607_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.82196389297396
"220607_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.00248796036609
"220609_01","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.57714280812689
"220609_02","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.93749613859983
"220609_03","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.11279675555572
"220609_04","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.95682782486237
"220609_07","220708_05","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.77586230023022
"220604_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.58672272260169
"220604_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.16946473622591
"220604_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",11.2300862540528
"220604_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.53192324980546
"220604_05","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.25701346675969
"220604_06","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.58272369868377
"220604_07","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.25484406661485
"220606_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.19783490898593
"220606_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",6.63320361975636
"220607_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",7.08625292875369
"220607_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.14280077391579
"220607_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.30198843941468
"220607_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.7292234509401
"220609_01","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.70263032991227
"220609_02","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",5.15761800230596
"220609_03","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.5862735163112
"220609_04","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.65818548283862
"220609_07","220708_06","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",1.32733700125216
"220604_01","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",4.7440966245377
"220604_02","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",3.4374944399017
"220604_03","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",10.3056891990424
"220604_04","220708_07","Veragua","Soberanía","Veragua vs Soberanía","Robust Aitchison",2.97819271807314
